"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38744","For You tab renders (empty hero in single-user envs, cards otherwise)","Mobile Safari","2026-06-26","passed","2026-06-26","Tail Feed","","",""
"","4883","Groups items under Account, Rewards and Support","Mobile Safari","2026-06-26","passed","2026-06-26","Account Center menu (DFS-1667)","","",""
"","10104","View Leaderboard opens the contest-group leaderboard modal","Mobile Safari","2026-06-26","skipped","2026-06-26","My Entries card redesign — read-only","","",""
"","35440","cannot login with unknown username","Mobile Safari","2026-06-30","passed","2026-06-30","Login - Invalid Credentials","","",""
"","10281","Verify time period switching updates history data","Mobile Safari","2026-06-26","passed","2026-06-26","User entries","","",""
"","3541","My Settings no longer renders the Player Limits controls","Mobile Chrome","2026-06-26","passed","2026-06-26","My Settings — Player Limits removed (DFS-1855)","","",""
"","34707","Submit multiple contests back to back","Mobile Chrome","2026-06-30","passed","2026-06-30","User Enter Contest","","",""
"","69578","Verify user limit modal","Mobile Safari","2026-06-26","passed","2026-06-26","User limit modal","","",""
"","54537","logout flow works for logged-in user","Mobile Safari","2026-06-30","passed","2026-06-30","Login - Logout Flow","","",""
"","11123","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Mobile Safari","2026-06-26","skipped","2026-06-26","My Entries card redesign — read-only","","",""
"","7122","Verify time period switching updates history data","Mobile Chrome","2026-06-26","passed","2026-06-26","User entries","","",""
"","41310","user can login again after logout","Mobile Chrome","2026-06-30","passed","2026-06-30","Login - Logout Flow","","",""
"","33888","Navigating to last page then switching dropdown resets view and verify data","Mobile Safari","2026-06-26","passed","2026-06-26","User entries","","",""
"","5486","Indicator stays under ""Entries"" when toggling Active and History","Mobile Chrome","2026-06-26","passed","2026-06-26","Bottom nav — Entries active indicator (DFS-1816)","","",""
"","5052","Collapsed active card shows the pick-badge preview; expanding hides it","Mobile Chrome","2026-06-26","passed","2026-06-26","My Entries card redesign — read-only","","",""
"","35180","cannot login with invalid password","Mobile Chrome","2026-06-30","passed","2026-06-30","Login - Invalid Credentials","","",""
"","35380","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Chrome","2026-06-30","passed","2026-06-30","Slip sharing & tailing","","",""
"","6986","login page is accessible via direct URL navigation","Mobile Safari","2026-06-30","passed","2026-06-30","Login - Page Rendering","","",""
"","600370","Claimed offers are non-interactive and sorted below unclaimed offers","Mobile Safari","2026-06-26","broken","2026-06-26","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","6925","user can login with valid email","Mobile Chrome","2026-06-30","passed","2026-06-30","Login - Valid Credentials","","",""
"","5362","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Mobile Chrome","2026-06-26","skipped","2026-06-26","My Entries card redesign — read-only","","",""
"","600280","An available offer exposes an enabled CTA","Mobile Safari","2026-06-26","broken","2026-06-26","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","7601","Collapsed active card shows the pick-badge preview; expanding hides it","Mobile Safari","2026-06-26","passed","2026-06-26","My Entries card redesign — read-only","","",""
"","3329","Verify FG stats selection","Mobile Chrome","2026-06-26","passed","2026-06-26","FG Stats","","",""
