"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16534","View Leaderboard on a history card opens the leaderboard modal with a working FAQ link","Desktop","2026-09-02","passed","2026-09-02","History leaderboard FAQ","","",""
"","9009","stats selector tabs equal the API stat names for the default league","Mobile Chrome","2026-09-02","passed","2026-09-02","Picks grid data verification","","",""
"","11218","should validate password confirmation","Mobile Chrome","2026-09-02","passed","2026-09-02","Signup Page - Form Fields","","",""
"","20","Submit multiple contests back to back","Mobile Chrome","2026-09-02","skipped","2026-09-02","User Enter Contest","","",""
"","7713","unauthenticated user sees Join Now button on home","Mobile Safari","2026-09-02","passed","2026-09-02","Login - Navigation","","",""
"","255253","Pending Packs row lists 'Open Pack' actions when the user owns open rounds","Mobile Chrome","2026-09-02","skipped","2026-09-02","Packs lobby (DFS-2114)","","",""
"","11056","Share button opens the share-slip modal for shareable entries","Mobile Chrome","2026-09-02","skipped","2026-09-02","My Entries card redesign — read-only","","",""
"","48889","Following tab shows the empty state (single user, no follows)","Desktop","2026-09-02","passed","2026-09-02","Tail Feed","","",""
"","37411","My Settings no longer renders the Player Limits controls","Desktop","2026-09-02","passed","2026-09-02","My Settings — Player Limits removed (DFS-1855)","","",""
"","9738","Form accepts valid data in all fields","Mobile Chrome","2026-09-02","passed","2026-09-02","Signup - Form Fields","","",""
"","3205","Claimed offers are non-interactive and sorted below unclaimed offers","Mobile Safari","2026-09-02","skipped","2026-09-02","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","15947","should display all required form fields","Desktop","2026-09-02","failed","2026-09-02","Signup Page - Form Fields","","",""
"","25414","user can login again after logout","Desktop","2026-09-02","passed","2026-09-02","Login - Logout Flow","","",""
"","3807","login page renders correctly in dark mode","Desktop","2026-09-02","passed","2026-09-02","Dark mode (theme-preference)","","",""
"","11644","Open signup using footer Sign Up","Mobile Safari","2026-09-02","passed","2026-09-02","Signup - Terms navigation","","",""
"","10","Contest creation and validate in entries section","Mobile Chrome","2026-09-02","skipped","2026-09-02","User Enter Contest","","",""
"","10192","no-result, min-length and clear behaviours","Mobile Chrome","2026-09-02","passed","2026-09-02","Feed search data verification","","",""
"","40659","cannot login with empty password","Mobile Safari","2026-09-02","passed","2026-09-02","Login - Invalid Credentials","","",""
"","33679","History entry surfaces a Won / Lost / Cancelled result pill","Desktop","2026-09-02","passed","2026-09-02","My Entries card redesign — read-only","","",""
"","3181","renders the Open a Pack catalog with at least one pack tile","Mobile Safari","2026-09-02","passed","2026-09-02","Packs lobby (DFS-2114)","","",""
"","8757","Typing a term narrows the grid without dropping below the results","Mobile Chrome","2026-09-02","passed","2026-09-02","Home feed search","","",""
"","63571","Logged-out tailer signs in via the tail link, then auto-tails and submits","Desktop","2026-09-02","failed","2026-09-02","Slip sharing & tailing","","",""
"","215626","Open Terms page from header Join Now","Desktop","2026-09-02","broken","2026-09-02","Signup - Terms navigation","","",""
"","45110","For You tab renders (empty hero in single-user envs, cards otherwise)","Desktop","2026-09-02","passed","2026-09-02","Tail Feed","","",""
"","26804","Menu items link to the same destinations as the mobile Account Center","Desktop","2026-09-02","passed","2026-09-02","Desktop account dropdown (DFS-2467)","","",""
"","10908","Feed tab routes to /challenges/feed and takes the indicator","Mobile Chrome","2026-09-02","passed","2026-09-02","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","8203","Gibberish query shows the empty state, clearing restores the grid","Mobile Chrome","2026-09-02","passed","2026-09-02","Home feed search","","",""
"","21620","Deeplink with referrals pre-populates","Desktop","2026-09-02","failed","2026-09-02","Signup - Terms navigation","","",""
"","51472","Confirming cancel twice fires the cancel request only once (double-submit guard)","Desktop","2026-09-02","passed","2026-09-02","My Entries card redesign — cancel flow","","",""
"","14679","Picks Submitted screen exposes the description CTA and opens the editor","Desktop","2026-09-02","skipped","2026-09-02","User Enter Contest","","",""
"","18192","user can login with valid username","Desktop","2026-09-02","passed","2026-09-02","Login - Valid Credentials","","",""
"","15","Submit contest and verify entry amount and max payout getting updated","Mobile Chrome","2026-09-02","skipped","2026-09-02","User Enter Contest","","",""
"","7806","toggle visibility matches the staff gate for the logged-in user","Mobile Safari","2026-09-02","passed","2026-09-02","Dark mode (theme-preference)","","",""
"","403","search auto-switches the stat tab to one the searched player offers","Desktop","2026-09-02","skipped","2026-09-02","Feed search data verification","","",""
"","10939","active entry cards render the entries-paged API data","Mobile Chrome","2026-09-02","passed","2026-09-02","Active entries data verification","","",""
"","129536","Submit contest and verify entry amount and max payout getting updated","Mobile Safari","2026-09-02","passed","2026-09-02","User Enter Contest","","",""
"","115621","Buy launches the Repackz opening iframe with a close bar","Mobile Safari","2026-09-02","passed","2026-09-02","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","17577","Open Terms page from header Join Now","Mobile Safari","2026-09-02","passed","2026-09-02","Signup - Terms navigation","","",""
"","4558","An available offer exposes an enabled CTA","Mobile Safari","2026-09-02","skipped","2026-09-02","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","4863","a 'See all' link opens a subcategory listing","Mobile Safari","2026-09-02","passed","2026-09-02","Packs lobby (DFS-2114)","","",""
"","40567","cannot login with both fields empty","Mobile Safari","2026-09-02","passed","2026-09-02","Login - Invalid Credentials","","",""
"","19899","Footer ""Sign Up"" opens Terms page","Mobile Chrome","2026-09-02","passed","2026-09-02","Signup - Entry Points","","",""
"","226553","Open signup using footer Sign Up","Desktop","2026-09-02","broken","2026-09-02","Signup - Terms navigation","","",""
"","27270","Opens from the burger with title, wallet summary and Deposit CTA","Mobile Safari","2026-09-02","passed","2026-09-02","Account Center menu (DFS-1667)","","",""
"","12311","An available offer exposes an enabled CTA","Mobile Chrome","2026-09-02","skipped","2026-09-02","Partner Rewards (DFS-1602 / DFS-1604)","","",""
