"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6048","user can login with valid username","Mobile Chrome","2026-08-21","passed","2026-08-21","Login - Valid Credentials","","",""
"","3636","Gibberish query shows the empty state, clearing restores the grid","Mobile Chrome","2026-08-21","passed","2026-08-21","Home feed search","","",""
"","4856","Verify Pagination works","Mobile Chrome","2026-08-21","skipped","2026-08-21","User entries","","",""
"","3307","unauthenticated visit to /packs redirects to login with a next param","Mobile Chrome","2026-08-21","passed","2026-08-21","Packs access (DFS-2146)","","",""
"","9270","Verify user limit modal","Mobile Chrome","2026-08-21","passed","2026-08-21","User limit modal","","",""
"","5343","Navigating to last page then switching dropdown resets view and verify data","Mobile Chrome","2026-08-21","skipped","2026-08-21","User entries","","",""
"","9554","logout flow works for logged-in user","Mobile Chrome","2026-08-21","passed","2026-08-21","Login - Logout Flow","","",""
"","4873","user can login with valid email","Mobile Chrome","2026-08-21","passed","2026-08-21","Login - Valid Credentials","","",""
"","7098","Verify time period switching updates history data","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
"","3069","shows the pack name, Buy CTA and a back link","Mobile Chrome","2026-08-21","passed","2026-08-21","Pack detail (DFS-2114)","","",""
"","7157","Buy launches the Repackz opening iframe with a close bar","Mobile Chrome","2026-08-21","passed","2026-08-21","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","5739","Verify history entry card details match API data","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
"","3599","Only one tab is active at a time and Home restores","Mobile Chrome","2026-08-21","passed","2026-08-21","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","4373","Verify History Summary Data","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
"","9805","Five player contest Submission @smoke","Mobile Chrome","2026-08-21","passed","2026-08-21","User Enter Contest","","",""
"","6278","Verify entry card expand and collapse","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
"","3275","Cancel Entry countdown stays within the 5-minute window","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
"","66391","Verify active tab displays Entry Amount and Max Payout","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
"","15332","renders the Open a Pack catalog with at least one pack tile","Mobile Chrome","2026-08-21","passed","2026-08-21","Packs lobby (DFS-2114)","","",""
"","4653","Verify active tab entry cards are visible","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
"","5292","Verify navigation between Active and History tabs","Mobile Chrome","2026-08-21","passed","2026-08-21","User entries","","",""
