"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20244","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Chrome","2026-08-19","passed","2026-08-19","Slip sharing & tailing","","",""
"","8","cannot login with unknown username","Mobile Safari","2026-08-19","skipped","2026-08-19","Login - Invalid Credentials","","",""
"","3491","Collapsed active card shows the pick-badge preview; expanding hides it","Mobile Safari","2026-08-20","passed","2026-08-20","My Entries card redesign — read-only","","",""
"","4221","Share button opens the share-slip modal for shareable entries","Mobile Safari","2026-08-20","skipped","2026-08-20","My Entries card redesign — read-only","","",""
"","2268","login page renders all expected elements","Mobile Chrome","2026-08-19","passed","2026-08-19","Login - Page Rendering","","",""
"","10213","Confirming cancel twice fires the cancel request only once (double-submit guard)","Mobile Chrome","2026-08-20","passed","2026-08-20","My Entries card redesign — cancel flow","","",""
"","2255","pack tiles link to a /packs/pack/<id> detail route","Mobile Safari","2026-08-19","passed","2026-08-19","Packs lobby (DFS-2114)","","",""
"","2166","match selector lists every API match for the default league","Mobile Chrome","2026-08-19","passed","2026-08-19","Picks grid data verification","","",""
"","2111","An available offer exposes an enabled CTA","Mobile Safari","2026-08-19","skipped","2026-08-19","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","3153","Verify user data renders correctly","Mobile Safari","2026-08-19","passed","2026-08-19","My Settings","","",""
"","31815","For You tab renders (empty hero in single-user envs, cards otherwise)","Mobile Chrome","2026-08-19","passed","2026-08-19","Tail Feed","","",""
"","18237","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Safari","2026-08-19","passed","2026-08-19","Slip sharing & tailing","","",""
"","6460","Verify history entry card details match API data","Mobile Safari","2026-08-20","passed","2026-08-20","User entries","","",""
"","2863","the back link returns to the lobby","Mobile Safari","2026-08-19","passed","2026-08-19","Pack detail (DFS-2114)","","",""
