"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32245","For You tab renders (empty hero in single-user envs, cards otherwise)","Mobile Chrome","2026-07-07","passed","2026-07-07","Tail Feed","","",""
"","2810","Rewards tab routes into /rewards and takes the indicator","Mobile Safari","2026-07-07","passed","2026-07-07","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","600636","Partner Rewards is the default tab, alongside a Promotions tab","Mobile Safari","2026-07-07","broken","2026-07-07","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","68048","Verify user limit modal","Mobile Chrome","2026-07-07","passed","2026-07-07","User limit modal","","",""
"","4673","Verify history entry card details match API data","Mobile Chrome","2026-07-07","passed","2026-07-07","User entries","","",""
"","37565","user can login again after logout","Mobile Chrome","2026-07-07","passed","2026-07-07","Login - Logout Flow","","",""
"","3676","Collapsed active card shows the pick-badge preview; expanding hides it","Mobile Chrome","2026-07-07","passed","2026-07-07","My Entries card redesign — read-only","","",""
"","14737","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Chrome","2026-07-07","passed","2026-07-07","Tail Feed","","",""
"","5376","slip persists through Entries tab round-trip","Mobile Chrome","2026-07-07","passed","2026-07-07","Slip persistence","","",""
"","29764","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Safari","2026-07-07","passed","2026-07-07","Slip sharing & tailing","","",""
"","5581","user can login with valid username","Mobile Safari","2026-07-07","passed","2026-07-07","Login - Valid Credentials","","",""
"","3505","Active card shows the entry amount, payout and Insured/All In multiplier","Mobile Chrome","2026-07-07","passed","2026-07-07","My Entries card redesign — read-only","","",""
"","4693","slip persists through Rewards tab round-trip","Mobile Chrome","2026-07-07","passed","2026-07-07","Slip persistence","","",""
"","4111","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Mobile Chrome","2026-07-07","skipped","2026-07-07","My Entries card redesign — read-only","","",""
"","71256","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Mobile Safari","2026-07-07","passed","2026-07-07","Tail Feed","","",""
"","1007352","Claimed offers are non-interactive and sorted below unclaimed offers","Mobile Chrome","2026-07-07","broken","2026-07-07","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","2634","Free2Play tab routes to /challenges/mp and takes the indicator","Mobile Safari","2026-07-07","passed","2026-07-07","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","15884","Submit contest and verify entry amount and max payout getting updated","Mobile Safari","2026-07-07","passed","2026-07-07","User Enter Contest","","",""
"","34726","Navigating to last page then switching dropdown resets view and verify data","Mobile Safari","2026-07-07","passed","2026-07-07","User entries","","",""
